date,sku,brand,segment,category,channel,region,pack_type,price_unit,promotion_flag,delivery_days,stock_available,delivered_qty,units_sold,revenue
03/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Single,5.78,0.0,2.0,184.0,200.0,16.0,92.48
03/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Multipack,5.65,0.0,2.0,136.0,188.0,11.0,62.15
03/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,5.27,0.0,5.0,132.0,166.0,8.0,42.16
03/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,6.34,0.0,4.0,191.0,162.0,17.0,107.78
03/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,3.38,0.0,2.0,225.0,206.0,18.0,60.84
03/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Multipack,4.85,0.0,4.0,87.0,140.0,5.0,24.25
03/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,6.06,0.0,2.0,105.0,148.0,9.0,54.54
03/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Multipack,6.51,0.0,1.0,165.0,158.0,16.0,104.16
03/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Multipack,6.5,0.0,3.0,235.0,201.0,19.0,123.5
03/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,6.34,0.0,1.0,169.0,236.0,8.0,50.72
03/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Carton,8.6,0.0,4.0,170.0,203.0,20.0,172.0
04/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Single,4.23,0.0,5.0,177.0,162.0,15.0,63.45
04/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Single,7.34,0.0,3.0,185.0,166.0,15.0,110.1
04/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Multipack,7.72,0.0,1.0,238.0,261.0,19.0,146.68
04/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Single,3.99,0.0,5.0,131.0,210.0,12.0,47.88
04/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,8.08,0.0,5.0,143.0,204.0,11.0,88.88
04/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,2.21,0.0,3.0,167.0,190.0,12.0,26.52
04/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,4.13,0.0,5.0,195.0,170.0,17.0,70.21
04/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Multipack,6.23,0.0,5.0,212.0,251.0,18.0,112.14
04/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Multipack,8.65,0.0,1.0,126.0,181.0,10.0,86.5
04/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Single,4.78,0.0,3.0,203.0,185.0,15.0,71.7
04/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,7.8,1.0,2.0,119.0,112.0,14.0,109.2
04/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,1.89,0.0,3.0,227.0,206.0,17.0,32.13
04/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,1.76,1.0,3.0,140.0,142.0,21.0,36.96
04/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,7.79,0.0,4.0,135.0,157.0,6.0,46.74
04/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Single,4.48,0.0,1.0,218.0,214.0,16.0,71.68
04/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Carton,1.76,0.0,1.0,149.0,131.0,14.0,24.64
05/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,6.37,0.0,3.0,141.0,163.0,9.0,57.33
05/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Carton,3.77,1.0,3.0,128.0,212.0,11.0,41.47
05/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Single,8.18,0.0,3.0,157.0,181.0,17.0,139.06
05/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Single,5.55,0.0,1.0,77.0,73.0,5.0,27.75
05/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Multipack,7.07,0.0,5.0,127.0,133.0,8.0,56.56
05/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Multipack,4.66,0.0,3.0,143.0,183.0,13.0,60.58
05/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Multipack,7.11,0.0,5.0,203.0,183.0,15.0,106.65
05/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Multipack,4.02,0.0,1.0,157.0,218.0,10.0,40.2
05/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Carton,2.06,0.0,4.0,185.0,236.0,16.0,32.96
05/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,6.19,1.0,3.0,141.0,169.0,13.0,80.47
05/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,4.09,0.0,3.0,205.0,212.0,15.0,61.35
05/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Single,1.7,0.0,2.0,181.0,216.0,15.0,25.5
05/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Single,3.88,0.0,2.0,318.0,266.0,31.0,120.28
05/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Multipack,3.49,0.0,4.0,162.0,181.0,11.0,38.39
06/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Carton,8.4,1.0,4.0,146.0,137.0,23.0,193.2
06/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Single,2.66,0.0,5.0,98.0,161.0,7.0,18.62
06/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Carton,7.33,0.0,4.0,243.0,219.0,25.0,183.25
06/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Carton,8.88,0.0,1.0,145.0,166.0,12.0,106.56
06/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,5.19,0.0,5.0,124.0,122.0,13.0,67.47
06/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Multipack,3.63,0.0,5.0,145.0,196.0,11.0,39.93
06/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Single,3.96,0.0,1.0,155.0,242.0,13.0,51.48
06/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,2.97,0.0,2.0,161.0,195.0,12.0,35.64
06/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Single,3.0,1.0,3.0,203.0,225.0,45.0,135.0
06/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Single,1.82,1.0,4.0,154.0,178.0,13.0,23.66
06/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,6.4,0.0,1.0,208.0,205.0,15.0,96.0
06/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Single,5.82,0.0,1.0,94.0,119.0,8.0,46.56
06/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Carton,4.43,0.0,5.0,150.0,141.0,14.0,62.02
06/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Carton,8.97,0.0,2.0,153.0,172.0,13.0,116.61
07/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,6.96,0.0,5.0,134.0,136.0,5.0,34.8
07/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Carton,3.93,0.0,3.0,84.0,119.0,5.0,19.65
07/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Carton,6.03,0.0,4.0,191.0,208.0,16.0,96.48
07/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,3.85,0.0,5.0,0.0,226.0,0.0,0.0
07/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,5.49,0.0,4.0,153.0,159.0,9.0,49.41
07/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,2.51,0.0,5.0,195.0,225.0,17.0,42.67
07/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,7.64,0.0,1.0,256.0,225.0,24.0,183.36
07/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Multipack,7.06,0.0,4.0,136.0,167.0,9.0,63.54
07/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,2.51,0.0,1.0,131.0,139.0,7.0,17.57
07/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,4.45,0.0,1.0,143.0,151.0,9.0,40.05
07/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Multipack,3.9,0.0,3.0,199.0,221.0,13.0,50.7
07/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,7.1,0.0,4.0,121.0,177.0,11.0,78.1
07/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Single,2.36,0.0,3.0,116.0,168.0,9.0,21.24
07/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,7.0,0.0,2.0,142.0,126.0,12.0,84.0
07/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Multipack,7.75,1.0,1.0,168.0,172.0,26.0,201.5
07/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Single,8.42,0.0,2.0,213.0,213.0,22.0,185.24
08/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,3.63,1.0,2.0,201.0,273.0,32.0,116.16
08/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,8.28,0.0,5.0,271.0,239.0,17.0,140.76
08/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,5.99,0.0,3.0,156.0,217.0,15.0,89.85
08/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,2.91,0.0,2.0,105.0,126.0,7.0,20.37
08/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,2.7,1.0,1.0,109.0,177.0,22.0,59.4
08/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,5.09,0.0,4.0,149.0,149.0,10.0,50.9
08/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Multipack,5.51,0.0,2.0,132.0,164.0,8.0,44.08
08/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,5.04,0.0,1.0,158.0,204.0,15.0,75.6
08/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Single,4.49,0.0,5.0,188.0,162.0,12.0,53.88
08/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Single,4.69,0.0,2.0,154.0,155.0,13.0,60.97
08/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Single,8.07,0.0,1.0,122.0,123.0,8.0,64.56
08/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Multipack,4.13,0.0,1.0,151.0,187.0,9.0,37.17
08/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Single,7.06,0.0,1.0,152.0,203.0,12.0,84.72
08/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,7.3,0.0,1.0,165.0,168.0,14.0,102.2
08/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Carton,8.68,0.0,3.0,154.0,175.0,14.0,121.52
08/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Multipack,8.81,1.0,3.0,160.0,186.0,24.0,211.44
09/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,8.65,1.0,4.0,227.0,200.0,20.0,173.0
09/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Single,4.88,0.0,3.0,154.0,151.0,10.0,48.8
09/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Single,5.01,1.0,2.0,134.0,166.0,24.0,120.24
09/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,4.28,0.0,1.0,187.0,168.0,14.0,59.92
09/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Carton,4.94,0.0,2.0,115.0,121.0,11.0,54.34
09/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Multipack,6.04,1.0,5.0,142.0,128.0,25.0,151.0
09/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Single,5.47,0.0,5.0,163.0,195.0,12.0,65.64
09/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Single,7.88,0.0,4.0,162.0,165.0,6.0,47.28
09/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,7.86,1.0,3.0,121.0,121.0,15.0,117.9
09/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Carton,6.14,0.0,3.0,197.0,205.0,20.0,122.8
09/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Single,6.34,0.0,3.0,167.0,167.0,9.0,57.06
09/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Carton,5.78,0.0,1.0,191.0,249.0,13.0,75.14
09/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Multipack,7.47,0.0,2.0,123.0,190.0,9.0,67.23
09/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,3.53,0.0,3.0,107.0,151.0,9.0,31.77
09/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Single,6.94,0.0,3.0,139.0,163.0,11.0,76.34
09/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Carton,4.24,1.0,3.0,161.0,164.0,21.0,89.04
10/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Carton,5.54,1.0,4.0,178.0,175.0,27.0,149.58
10/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Single,1.75,0.0,5.0,227.0,221.0,13.0,22.75
10/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Single,2.27,0.0,5.0,194.0,223.0,10.0,22.7
10/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,7.14,0.0,1.0,352.0,295.0,25.0,178.5
10/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Multipack,2.66,0.0,4.0,146.0,184.0,11.0,29.26
10/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,4.03,0.0,2.0,130.0,152.0,10.0,40.3
10/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Carton,4.76,0.0,5.0,151.0,153.0,9.0,42.84
10/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,2.76,1.0,5.0,188.0,233.0,20.0,55.2
10/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,3.77,0.0,4.0,102.0,114.0,7.0,26.39
10/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,6.54,0.0,4.0,145.0,169.0,15.0,98.1
10/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,3.57,0.0,5.0,206.0,179.0,9.0,32.13
10/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Single,4.24,0.0,3.0,112.0,140.0,12.0,50.88
10/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Single,6.42,1.0,5.0,181.0,169.0,22.0,141.24
10/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Single,4.94,0.0,4.0,125.0,135.0,11.0,54.34
11/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Carton,3.65,0.0,5.0,178.0,160.0,16.0,58.4
11/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Carton,8.81,0.0,5.0,184.0,181.0,9.0,79.29
11/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Single,3.66,0.0,3.0,121.0,155.0,7.0,25.62
11/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Carton,4.3,0.0,3.0,167.0,168.0,12.0,51.6
11/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Multipack,8.13,0.0,4.0,230.0,222.0,14.0,113.82
11/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,8.43,0.0,5.0,238.0,209.0,17.0,143.31
11/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,3.81,0.0,2.0,168.0,192.0,17.0,64.77
11/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Single,4.94,0.0,5.0,131.0,175.0,7.0,34.58
11/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,3.17,0.0,2.0,232.0,218.0,21.0,66.57
11/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,2.18,0.0,1.0,237.0,205.0,18.0,39.24
11/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,8.94,0.0,1.0,157.0,167.0,8.0,71.52
11/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Multipack,3.01,0.0,1.0,120.0,136.0,6.0,18.06
11/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,7.63,0.0,5.0,104.0,136.0,9.0,68.67
11/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,2.82,0.0,1.0,174.0,177.0,13.0,36.66
11/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Single,6.0,0.0,5.0,142.0,173.0,4.0,24.0
11/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Carton,2.21,0.0,1.0,183.0,162.0,18.0,39.78
12/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Single,3.35,0.0,3.0,147.0,142.0,9.0,30.15
12/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Carton,1.59,1.0,4.0,128.0,143.0,19.0,30.21
12/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Carton,1.54,1.0,3.0,132.0,153.0,17.0,26.18
12/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,7.79,0.0,5.0,172.0,152.0,16.0,124.64
12/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Multipack,5.11,0.0,4.0,179.0,193.0,12.0,61.32
12/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,3.12,1.0,4.0,220.0,220.0,36.0,112.32
12/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,2.61,0.0,4.0,198.0,166.0,12.0,31.32
12/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Multipack,5.9,1.0,5.0,0.0,142.0,0.0,0.0
12/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,6.19,0.0,4.0,206.0,186.0,15.0,92.85
12/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,5.61,0.0,4.0,94.0,89.0,6.0,33.66
12/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,7.95,0.0,2.0,257.0,218.0,21.0,166.95
12/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Multipack,7.01,0.0,5.0,115.0,188.0,6.0,42.06
12/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,1.79,0.0,4.0,0.0,174.0,0.0,0.0
12/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Multipack,6.64,1.0,5.0,117.0,156.0,21.0,139.44
13/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Single,8.86,0.0,5.0,128.0,173.0,10.0,88.6
13/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,8.85,1.0,3.0,143.0,185.0,20.0,177.0
13/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Multipack,5.05,0.0,4.0,0.0,156.0,0.0,0.0
13/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Carton,7.77,0.0,3.0,204.0,248.0,15.0,116.55
13/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,3.75,0.0,4.0,156.0,149.0,11.0,41.25
13/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,6.02,0.0,5.0,185.0,259.0,15.0,90.3
13/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Single,5.49,0.0,3.0,154.0,147.0,17.0,93.33
13/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,4.79,0.0,5.0,119.0,172.0,7.0,33.53
13/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Single,8.4,0.0,1.0,98.0,141.0,11.0,92.4
13/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,6.63,0.0,4.0,144.0,198.0,12.0,79.56
13/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,4.13,1.0,4.0,88.0,129.0,15.0,61.95
13/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Single,2.91,0.0,1.0,131.0,207.0,12.0,34.92
13/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Carton,7.11,0.0,2.0,144.0,225.0,7.0,49.77
13/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Multipack,5.2,0.0,1.0,131.0,128.0,11.0,57.2
13/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,7.25,0.0,1.0,137.0,161.0,10.0,72.5
13/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Carton,4.52,0.0,4.0,175.0,201.0,20.0,90.4
14/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Carton,4.19,0.0,1.0,116.0,144.0,10.0,41.9
14/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Single,8.26,0.0,4.0,96.0,109.0,5.0,41.3
14/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,3.54,1.0,1.0,164.0,139.0,21.0,74.34
14/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,2.08,1.0,1.0,267.0,239.0,34.0,70.72
14/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,3.0,0.0,2.0,182.0,219.0,14.0,42.0
14/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,2.32,0.0,3.0,98.0,106.0,8.0,18.56
14/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Single,1.6,0.0,1.0,121.0,160.0,11.0,17.6
14/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Carton,8.76,0.0,5.0,204.0,242.0,11.0,96.36
14/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Single,5.3,0.0,3.0,126.0,164.0,8.0,42.4
14/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Carton,7.94,0.0,1.0,158.0,154.0,10.0,79.4
14/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Single,4.79,0.0,4.0,86.0,134.0,9.0,43.11
14/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Multipack,6.77,0.0,1.0,70.0,91.0,4.0,27.08
14/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,6.57,0.0,3.0,178.0,209.0,9.0,59.13
14/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Single,2.53,0.0,2.0,89.0,79.0,8.0,20.24
14/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Carton,7.32,0.0,4.0,181.0,210.0,12.0,87.84
15/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,5.11,0.0,5.0,146.0,206.0,11.0,56.21
15/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Single,6.07,0.0,1.0,154.0,168.0,12.0,72.84
15/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,5.13,0.0,4.0,229.0,198.0,16.0,82.08
15/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Carton,4.8,0.0,1.0,110.0,161.0,6.0,28.8
15/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,6.14,0.0,1.0,152.0,172.0,8.0,49.12
15/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,1.97,0.0,3.0,132.0,148.0,12.0,23.64
15/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Single,7.3,1.0,5.0,150.0,239.0,14.0,102.2
15/02/2022,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Single,8.81,0.0,1.0,242.0,204.0,17.0,149.77
15/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Multipack,5.55,0.0,3.0,113.0,139.0,9.0,49.95
15/02/2022,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,7.57,0.0,3.0,186.0,200.0,11.0,83.27
